Problem Number,Title,Slug,Internal ID,Difficulty,Paid Only,Favorite,Frequency
"1371","Find the Longest Substring Containing Vowels in Even Counts","find-the-longest-substring-containing-vowels-in-even-counts","1473","Medium","false","false","0"
"1370","Increasing Decreasing String","increasing-decreasing-string","1472","Easy","false","false","0"
"1349","Maximum Students Taking Exam","maximum-students-taking-exam","1471","Hard","false","false","0"
"1348","Tweet Counts Per Frequency","tweet-counts-per-frequency","1470","Medium","false","false","0"
"1347","Minimum Number of Steps to Make Two Strings Anagram","minimum-number-of-steps-to-make-two-strings-anagram","1469","Medium","false","false","0"
"1346","Check If N and Its Double Exist","check-if-n-and-its-double-exist","1468","Easy","false","false","0"
"1340","Jump Game V","jump-game-v","1466","Hard","false","false","0"
"1339","Maximum Product of Splitted Binary Tree","maximum-product-of-splitted-binary-tree","1465","Medium","false","false","0"
"1338","Reduce Array Size to The Half","reduce-array-size-to-the-half","1464","Medium","false","false","0"
"1337","The K Weakest Rows in a Matrix","the-k-weakest-rows-in-a-matrix","1463","Easy","false","false","0"
"1359","Count All Valid Pickup and Delivery Options","count-all-valid-pickup-and-delivery-options","1461","Hard","false","false","0"
"1358","Number of Substrings Containing All Three Characters","number-of-substrings-containing-all-three-characters","1460","Medium","false","false","0"
"1357","Apply Discount Every n Orders","apply-discount-every-n-orders","1459","Medium","false","false","0"
"1356","Sort Integers by The Number of 1 Bits","sort-integers-by-the-number-of-1-bits","1458","Easy","false","false","0"
"1335","Minimum Difficulty of a Job Schedule","minimum-difficulty-of-a-job-schedule","1457","Hard","false","false","0"
"1334","Find the City With the Smallest Number of Neighbors at a Threshold Distance","find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance","1456","Medium","false","false","0"
"1333","Filter Restaurants by Vegan-Friendly, Price and Distance","filter-restaurants-by-vegan-friendly-price-and-distance","1455","Medium","false","false","0"
"1332","Remove Palindromic Subsequences","remove-palindromic-subsequences","1454","Easy","false","false","0"
"1326","Minimum Number of Taps to Open to Water a Garden","minimum-number-of-taps-to-open-to-water-a-garden","1451","Hard","false","false","0"
"1325","Delete Leaves With a Given Value","delete-leaves-with-a-given-value","1450","Medium","false","false","0"
"1324","Print Words Vertically","print-words-vertically","1449","Medium","false","false","0"
"1323","Maximum 69 Number","maximum-69-number","1448","Easy","false","false","0"
"1345","Jump Game IV","jump-game-iv","1447","Hard","false","false","0"
"1344","Angle Between Hands of a Clock","angle-between-hands-of-a-clock","1446","Medium","false","false","0"
"1343","Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold","number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold","1445","Medium","false","false","0"
"1342","Number of Steps to Reduce a Number to Zero","number-of-steps-to-reduce-a-number-to-zero","1444","Easy","false","false","0"
"1320","Minimum Distance to Type a Word Using Two Fingers","minimum-distance-to-type-a-word-using-two-fingers","1443","Hard","false","false","0"
"1319","Number of Operations to Make Network Connected","number-of-operations-to-make-network-connected","1442","Medium","false","false","0"
"1318","Minimum Flips to Make a OR b Equal to c","minimum-flips-to-make-a-or-b-equal-to-c","1441","Medium","false","false","0"
"1317","Convert Integer to the Sum of Two No-Zero Integers","convert-integer-to-the-sum-of-two-no-zero-integers","1440","Easy","false","false","0"
"1312","Minimum Insertion Steps to Make a String Palindrome","minimum-insertion-steps-to-make-a-string-palindrome","1437","Hard","false","false","0"
"1311","Get Watched Videos by Your Friends","get-watched-videos-by-your-friends","1436","Medium","false","false","0"
"1310","XOR Queries of a Subarray","xor-queries-of-a-subarray","1435","Medium","false","false","0"
"1309","Decrypt String from Alphabet to Integer Mapping","decrypt-string-from-alphabet-to-integer-mapping","1434","Easy","false","false","0"
"2227","Encrypt and Decrypt Strings","encrypt-and-decrypt-strings","1433","Hard","false","false","0"
"1430","Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree","check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree","1432","Medium","true","false","0"
"2192","All Ancestors of a Node in a Directed Acyclic Graph","all-ancestors-of-a-node-in-a-directed-acyclic-graph","1431","Medium","false","false","0"
"2269","Find the K-Beauty of a Number","find-the-k-beauty-of-a-number","1430","Easy","false","false","0"
"1307","Verbal Arithmetic Puzzle","verbal-arithmetic-puzzle","1429","Hard","false","false","0"
"1306","Jump Game III","jump-game-iii","1428","Medium","false","false","0"
"1305","All Elements in Two Binary Search Trees","all-elements-in-two-binary-search-trees","1427","Medium","false","false","0"
"1304","Find N Unique Integers Sum up to Zero","find-n-unique-integers-sum-up-to-zero","1426","Easy","false","false","0"
"1298","Maximum Candies You Can Get from Boxes","maximum-candies-you-can-get-from-boxes","1424","Hard","false","false","0"
"1297","Maximum Number of Occurrences of a Substring","maximum-number-of-occurrences-of-a-substring","1423","Medium","false","false","0"
"1296","Divide Array in Sets of K Consecutive Numbers","divide-array-in-sets-of-k-consecutive-numbers","1422","Medium","false","false","0"
"1295","Find Numbers with Even Number of Digits","find-numbers-with-even-number-of-digits","1421","Easy","false","false","0"
"2263","Make Array Non-decreasing or Non-increasing","make-array-non-decreasing-or-non-increasing","1419","Hard","true","false","0"
"2305","Fair Distribution of Cookies","fair-distribution-of-cookies","1418","Medium","false","false","0"
"2229","Check if an Array Is Consecutive","check-if-an-array-is-consecutive","1416","Easy","true","false","0"
"1293","Shortest Path in a Grid with Obstacles Elimination","shortest-path-in-a-grid-with-obstacles-elimination","1414","Hard","false","false","0"
"1292","Maximum Side Length of a Square with Sum Less than or Equal to Threshold","maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold","1413","Medium","false","false","0"
"1290","Convert Binary Number in a Linked List to Integer","convert-binary-number-in-a-linked-list-to-integer","1411","Easy","false","false","0"
"1284","Minimum Number of Flips to Convert Binary Matrix to Zero Matrix","minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix","1409","Hard","false","false","0"
"1283","Find the Smallest Divisor Given a Threshold","find-the-smallest-divisor-given-a-threshold","1408","Medium","false","false","0"
"1282","Group the People Given the Group Size They Belong To","group-the-people-given-the-group-size-they-belong-to","1407","Medium","false","false","0"
"1281","Subtract the Product and Sum of Digits of an Integer","subtract-the-product-and-sum-of-digits-of-an-integer","1406","Easy","false","false","0"
"1265","Print Immutable Linked List in Reverse","print-immutable-linked-list-in-reverse","1404","Medium","true","false","0"
"1278","Palindrome Partitioning III","palindrome-partitioning-iii","1403","Hard","false","false","0"
"1277","Count Square Submatrices with All Ones","count-square-submatrices-with-all-ones","1402","Medium","false","false","0"
"1276","Number of Burgers with No Waste of Ingredients","number-of-burgers-with-no-waste-of-ingredients","1401","Medium","false","false","0"
"1275","Find Winner on a Tic Tac Toe Game","find-winner-on-a-tic-tac-toe-game","1400","Easy","false","false","0"
"1269","Number of Ways to Stay in the Same Place After Some Steps","number-of-ways-to-stay-in-the-same-place-after-some-steps","1398","Hard","false","false","0"
"1268","Search Suggestions System","search-suggestions-system","1397","Medium","false","false","0"
"1267","Count Servers that Communicate","count-servers-that-communicate","1396","Medium","false","false","0"
"1266","Minimum Time Visiting All Points","minimum-time-visiting-all-points","1395","Easy","false","false","0"
"2304","Minimum Path Cost in a Grid","minimum-path-cost-in-a-grid","1394","Medium","false","false","0"
"2218","Maximum Value of K Coins From Piles","maximum-value-of-k-coins-from-piles","1393","Hard","false","false","0"
"2215","Find the Difference of Two Arrays","find-the-difference-of-two-arrays","1392","Easy","false","false","0"
"1426","Counting Elements","counting-elements","1391","Easy","true","false","0"
"1263","Minimum Moves to Move a Box to Their Target Location","minimum-moves-to-move-a-box-to-their-target-location","1389","Hard","false","false","0"
"1262","Greatest Sum Divisible by Three","greatest-sum-divisible-by-three","1388","Medium","false","false","0"
"1261","Find Elements in a Contaminated Binary Tree","find-elements-in-a-contaminated-binary-tree","1387","Medium","false","false","0"
"1260","Shift 2D Grid","shift-2d-grid","1386","Easy","false","false","0"
"2189","Number of Ways to Build House of Cards","number-of-ways-to-build-house-of-cards","1385","Medium","true","false","0"
"1618","Maximum Font to Fit a Sentence in a Screen","maximum-font-to-fit-a-sentence-in-a-screen","1384","Medium","true","false","0"
"2198","Number of Single Divisor Triplets","number-of-single-divisor-triplets","1383","Medium","true","false","0"
"2303","Calculate Amount Paid in Taxes","calculate-amount-paid-in-taxes","1382","Easy","false","false","0"
"1255","Maximum Score Words Formed by Letters","maximum-score-words-formed-by-letters","1381","Hard","false","false","0"
"1254","Number of Closed Islands","number-of-closed-islands","1380","Medium","false","false","0"
"1253","Reconstruct a 2-Row Binary Matrix","reconstruct-a-2-row-binary-matrix","1379","Medium","false","false","0"
"1252","Cells with Odd Values in a Matrix","cells-with-odd-values-in-a-matrix","1378","Easy","false","false","0"
"2312","Selling Pieces of Wood","selling-pieces-of-wood","1376","Hard","false","false","0"
"2217","Find Palindrome With Fixed Length","find-palindrome-with-fixed-length","1375","Medium","false","false","0"
"1428","Leftmost Column with at Least a One","leftmost-column-with-at-least-a-one","1374","Medium","true","false","0"
"1250","Check If It Is a Good Array","check-if-it-is-a-good-array","1372","Hard","false","false","0"
"1249","Minimum Remove to Make Valid Parentheses","minimum-remove-to-make-valid-parentheses","1371","Medium","false","false","0"
"1248","Count Number of Nice Subarrays","count-number-of-nice-subarrays","1370","Medium","false","false","0"
"1247","Minimum Swaps to Make Strings Equal","minimum-swaps-to-make-strings-equal","1369","Medium","false","false","0"
"1691","Maximum Height by Stacking Cuboids ","maximum-height-by-stacking-cuboids","1367","Hard","false","false","0"
"1429","First Unique Number","first-unique-number","1366","Medium","true","false","0"
"1726","Tuple with Same Product","tuple-with-same-product","1364","Medium","false","false","0"
"2309","Greatest English Letter in Upper and Lower Case","greatest-english-letter-in-upper-and-lower-case","1363","Easy","false","false","0"
"1227","Airplane Seat Assignment Probability","airplane-seat-assignment-probability","1362","Medium","false","false","0"
"1240","Tiling a Rectangle with the Fewest Squares","tiling-a-rectangle-with-the-fewest-squares","1361","Hard","false","false","0"
"1239","Maximum Length of a Concatenated String with Unique Characters","maximum-length-of-a-concatenated-string-with-unique-characters","1360","Medium","false","false","0"
"1238","Circular Permutation in Binary Representation","circular-permutation-in-binary-representation","1359","Medium","false","false","0"
"1237","Find Positive Integer Solution for a Given Equation","find-positive-integer-solution-for-a-given-equation","1358","Medium","false","false","0"
"2193","Minimum Number of Moves to Make Palindrome","minimum-number-of-moves-to-make-palindrome","1356","Hard","false","false","0"
